"Country","Landscape..","Household.ID","Round","No_Toilet","Flush_Toilet","Pit_Latrine","Satisfied_Drinking_Water","Unsatisfied_Drinking_Water","Dispose_Garbage_Within_Compound","No_Measure_Safe_Drinking_Water"
"UGA","L06","ZpzNhUcn8E4","1",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"UGA","L06","dmUnjxva8t4","1",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"UGA","L06","JiVbXhqxqD2","1",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
"UGA","L06","QybMet9zZh8","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L06","4Ltk7eBsFy2","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L07","FiycRUoeZh","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L07","uNqoVbaZpG3","1",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"UGA","L07","udreQXLRb29","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L07","7yhK3asbcg8","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L07","k8Wj9vHnf53","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L03","43ozar7mLV6","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L02","ZbpM6thc1b2","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L06","jspz3eC2TW3","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L02","2TsiWCE9wU3","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L06","hFv6mHJEwd5","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L06","kAKQZBMLkGA","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L06","ZU7tm63WQNB","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L06","h2NJwtqVTd2","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L06","i5k7QWkLJw8","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L06","L8vM1Pqk5B6","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L07","RscSHibFMZ","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"UGA","L07","ggHPuVorAC2","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L07","9D4NrgAzDH4","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L07","x3KJboY4Wn4","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L07","xwVxszyCYQ","1",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"UGA","L07","6L8XQ2ivNNB","1",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"UGA","L07","J4NQk5mWMXA","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L07","EQM92niTjw","1",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"RWA","L06","R5nJaf2Sop9","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L06","nny1kAHD1A6","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L06","BrVjLcZwqr3","1",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
"RWA","L06","c2cooWnTEh2","1",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"RWA","L06","HbRbhAKMLv3","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L06","XZQvXo5qT34","1",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"RWA","L06","YVG8nKF7bC4","1",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"RWA","L06","JYjBoTCdte4","1",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"RWA","L01","CxdDadFVXS7","1",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"RWA","L01","m6KCw7ZxQ47","1",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"RWA","L01","e2RyT8u9Vs5","1",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"RWA","L01","smz4XRTY7G6","1",FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
"RWA","L01","nMVazETomT7","1",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"RWA","L01","TEgeq116YW6","1",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"RWA","L01","8DoKMFq9rv7","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L01","2AzeKX3Xdj9","1",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"RWA","L01","gvW2UAieds2","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L01","mDLfcyhvBu","1",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"RWA","L04","6VtbLtrb1D3","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L04","fzVneyP9Mg7","1",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"RWA","L04","gtdvY5R76A5","1",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"RWA","L04","JM2DWViH8L8","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L04","xcxoHDFasQA","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L04","M8qxpz4tTs2","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L04","jHTSofjuPJ7","1",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"RWA","L04","Xcq8cPDrtJA","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"UGA","L07","x16vgM9iGq3","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L07","zVWFb5eAbV7","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L07","mjcdtjVVCA6","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L07","tsxUHiQSdd5","1",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"UGA","L07","25LYWDpsci5","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L07","qGGstvM2E46","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L07","Uvc1cgf5XM9","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"RWA","L01","9upFZJLCfM2","1",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"RWA","L04","GJymWVjaQVB","1",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"RWA","L04","xRKbT2uWYL4","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L04","iV8EbG17vX2","1",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"UGA","L07","N9o6jRf3hy3","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"RWA","L04","iRtxUHTRGi2","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L04","5AjH6QaGU24","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L04","bdXeZG9z586","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"UGA","L04","9iKLxLjVu77","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"UGA","L04","v29v4CgCb9A","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L04","iLvTEBAQTN6","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"UGA","L04","UYwovny68h","1",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
"RWA","L02","XrphaE61Jh6","1",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"RWA","L02","TSZ8yp6UEy4","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L02","FtidgPbhow5","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L02","nkB43h7a3u6","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L02","LZ29vrnear2","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L02","d77n4FzyP99","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L02","DEfS8gcomk3","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L02","U4AbXpgwpoA","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L02","iGeYWScB9G8","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L01","VM1oxfq9wgB","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L01","KeSq3y3A1h4","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L04","io6UuTdM1Q3","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L02","fHLhUbHi259","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L02","voQqwNL5SR4","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L02","4aupp5Gqjv6","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L04","wr5wPxGTis","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L06","PGN47oqwcT6","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L06","Lka6n6s87G","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L06","CGeuGzTDPV5","1",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"RWA","L04","yCPYya5PZfA","1",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"RWA","L06","AvkkCXoYrg8","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L04","rkEPTagLmF8","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L04","AVbrhtAbDP5","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L04","nUikVE2njA5","1",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"RWA","L06","pYrS9Lnoio5","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L04","hXCHXcG2W46","1",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"RWA","L04","seXpFZmj3a","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L04","tzDJcn6PLMB","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L04","YR25C1AKLBA","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L04","YDokUMGBos2","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L01","TWGYiMEN9K3","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L01","yjXM15j8fo9","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L01","eVbuv11Jya9","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L01","XXFzjtd2A8","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L02","am7bPMj2uA","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L02","t8pSXYMtCP","1",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"RWA","L01","Nq4M7PWJPS","1",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"RWA","L01","wPk7iGeM1n2","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L01","wy7axJB9t4A","1",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"RWA","L04","jDuNCdZs246","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
"RWA","L04","jT3NCQFGuW8","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
"RWA","L04","6vh1fcZWV2A","1",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"RWA","L01","aDnodjimek6","1",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
"RWA","L01","fSLig1NkSU7","1",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
