"survey_uuid","Landscape..","Eplot..","latitude","longitude","Country","biodiversity","eplot_code"
"4c94a23c-f6d1-4e22-a1d7-cb8bd96dc832","000","332",-6.34254,36.67076,"TZA",0,"TZA-000-332"
"4cbb9c6b-b51e-43d5-bdc4-f5932e0b85ab","000","366",7.1352,-1.9248,"GHA",1.02671217640631,"GHA-000-366"
"4cdb5bd4-9bbb-48c1-a66c-44c6cfe60290","000","096",7.01655,-1.89278,"GHA",1.58902691517397,"GHA-000-096"
"4d11801d-356a-4c8c-a4bb-2222da312423","L02","008",-1.4443,29.50726,"RWA",0.639921864545728,"RWA-L02-008"
"4d1ac8ba-41f3-46d7-9f99-6d9364a74c27","000","124",-2.10607,30.18418,"RWA",0.768062708660608,"RWA-000-124"
"4d6d9b7e-bf1e-4f66-ab0a-614d1cf700a1","000","231",1.41455,34.47533,"UGA",1.87020741365893,"UGA-000-231"
"4d9dd6dc-528c-44c6-91c0-c3846a771ef5","000","013",-9.91421,35.42001,"TZA",1.95451236400427,"TZA-000-013"
"4deea0d0-efa3-4e15-9896-5e2311181e1d","000","396",-9.90408,35.2529,"TZA",1.38710584342566,"TZA-000-396"
"4e09fb39-10da-4316-a830-25e83397110e","000","082",0.4051,33.12566,"UGA",2.04089905711622,"UGA-000-082"
"4e2e503c-15cd-4081-a460-ff7c919ef07a","L05","014",5.08764,-2.58162,"GHA",0.851155591182592,"GHA-L05-014"
"4e5a533e-7a22-4dd4-a61e-b04d922e0841","000","057",7.21987,-1.93131,"GHA",0.213489331612463,"GHA-000-057"
"4e8c0fdb-e458-485c-8d6b-a0379e505e64","000","255",1.82415,33.2192,"UGA",2.303484031369,"UGA-000-255"
"4ece5be7-5651-4654-b08d-e19358c0242d","000","132",0.90476,33.10545,"UGA",0.559119294621676,"UGA-000-132"
"4edbd38c-0793-4e53-bdfb-cd1a88802c0a","L20","010",-8.64052,34.28859,"TZA",0.192694916195665,"TZA-L20-010"
"4f0b2455-485c-47b0-8873-4088767e18ea","000","275",-6.86019,38.70916,"TZA",1.64556213187442,"TZA-000-275"
"4f2483a3-d6af-42a7-9c4d-b993e8bb00fe","000","066",-9.30323,33.91745,"TZA",0.293715494261729,"TZA-000-066"
"4f25ab2f-1a9d-4314-ab74-8408625820af","000","294",1.79961,33.63411,"UGA",1.43665457006111,"UGA-000-294"
"4f7f751c-b9df-4be9-b9a7-478c6c63e9ff","000","402",1.1296,33.91247,"UGA",1.49562299691291,"UGA-000-402"
"4fa8f10d-6970-44a1-953c-d21f79d2aedb","000","295",-10.36922,34.83282,"TZA",2.31235655912314,"TZA-000-295"
"4fcfaee0-d582-46c8-b60d-c188c54a4961","000","193",-8.20581,34.81062,"TZA",0,"TZA-000-193"
"4fdb8bd0-965f-44a8-9547-a640d381cadc","000","106",0.42642,32.89334,"UGA",1.84042550631877,"UGA-000-106"
"4fdd4b15-b662-4387-8837-19747675ac3a","L19","009",-8.13377,36.48232,"TZA",0.928639952185463,"TZA-L19-009"
"4fe0dc65-7269-4fe0-82b1-e7f97ab76310","L10","010",-8.53273,34.87798,"TZA",0.905078721186516,"TZA-L10-010"
"4fe6a20d-de30-4003-bdaa-8486ff1c9579","000","022",-1.70759,29.46611,"RWA",0.280497053838585,"RWA-000-022"
"5007be3c-bd32-4bfe-bd72-02989c8f8209","000","313",-9.90896,34.647,"TZA",2.5041854522186,"TZA-000-313"
"502c0f28-c214-4d02-bacd-597bf511e9be","000","023",-7.33815,39.03233,"TZA",2.52571389597967,"TZA-000-023"
"50733c9c-ce15-4288-91cc-03a12a72a6b8","000","177",-9.68775,34.64795,"TZA",1.74305392757958,"TZA-000-177"
"5195a643-6645-4127-a589-e086c16ffd12","000","328",-9.09612,34.54187,"TZA",0.037429947750237,"TZA-000-328"
"51cd34ca-a492-4bb2-b4a9-198eed978e8c","000","173",0.29589,32.1739,"UGA",0.304984759446376,"UGA-000-173"
"51d84f9a-3955-454f-966e-848e3dd41ed9","000","184",5.83594,-0.09672,"GHA",1.07441351217153,"GHA-000-184"
"52465f77-fe03-47e2-85a9-9fd38ad34839","000","355",-7.36925,36.8009,"TZA",1.53364139120803,"TZA-000-355"
"52e56a04-78c8-49ab-839e-28d4ee90da4c","000","360",-0.21185,31.84405,"UGA",0.51395666036463,"UGA-000-360"
"52fa42a1-1869-40c5-bb2a-3b50828a639e","000","294",-8.08141,31.81899,"TZA",0,"TZA-000-294"
"5323d180-7d03-4384-ad16-12418efa440e","000","264",9.40729,-0.23612,"GHA",0,"GHA-000-264"
"532fafcb-5bc0-4f50-8514-0d8e0006496e","L01","002",3.5649,31.22607,"UGA",1.65229474965667,"UGA-L01-002"
"5377045e-ff9b-4917-aa57-a1ccff301ce8","000","092",-7.23797,39.23499,"TZA",2.32682445160544,"TZA-000-092"
"539362b4-f27a-4f89-9b53-bb44e5df6173","000","061",6.91711,-1.26417,"GHA",0.0720873067782343,"GHA-000-061"
"539e04c0-0462-4175-98ed-d494e4f6ad5e","000","012",-2.51645,29.06241,"RWA",0.76742794187831,"RWA-000-012"
"53e0b86b-6789-4cd3-b8e7-53998f6ccf3c","000","132",-1.56591,30.60122,"RWA",0.90107557523842,"RWA-000-132"
"543e7075-77fa-43fb-88c8-adb765a5f0e8","000","124",6.29812,-1.65479,"GHA",0.870839590663341,"GHA-000-124"
"54a6c103-7238-4936-a560-92210e1ccc17","L04","006",6.51715,-1.51202,"GHA",0.55083698305121,"GHA-L04-006"
"54c61c96-4b13-4294-aa3a-e742539fe974","000","310",-5.9676,38.42441,"TZA",2.12515967273304,"TZA-000-310"
"559314c5-da54-4356-b791-72dabf8e0a18","L03","007",-1.90036,30.70964,"RWA",1.58783090453978,"RWA-L03-007"
"55cee49d-b197-4732-b251-7ad9f9fd767a","000","009",-8.38282,36.67445,"TZA",0,"TZA-000-009"
"55e6a78a-fd6d-4fae-87d8-1c51e36ff873","000","093",-2.12411,30.02835,"RWA",0,"RWA-000-093"
"55fc6da7-0c5f-48d4-8fc7-983d8bc41de1","000","002",-1.71722,30.73538,"RWA",1.51738443290002,"RWA-000-002"
"565efbd5-f8f7-42b1-a989-93dbc830aeac","000","367",6.71236,0.47075,"GHA",0.796261112838196,"GHA-000-367"
"56612388-fab8-49bc-8951-6d69f140f094","000","199",7.35509,-1.5683,"GHA",1.20528081430267,"GHA-000-199"
"5670907f-7c66-47a1-a178-790ff1449dd5","000","100",-9.26371,32.79618,"TZA",1.93843514818655,"TZA-000-100"
"5686bb6e-8b74-44c6-903c-98307cdc9725","L06","009",-2.01181,29.77883,"RWA",0.818708047278758,"RWA-L06-009"
"56ab77af-1e71-43ab-b9e5-73f9f3ce027a","000","097",-8.36429,32.294,"TZA",0,"TZA-000-097"
"57050d8e-f02f-4c30-abd0-4dfc6d45112b","000","387",6.46979,0.42222,"GHA",2.32898082678743,"GHA-000-387"
"5714ae80-42f0-4e83-be08-c731bc287922","000","049",-9.77125,34.6511,"TZA",0.25507816244606,"TZA-000-049"
"57281c9c-e385-43fa-a0c1-007c07a4c95b","000","224",1.46044,34.71589,"UGA",0,"UGA-000-224"
"572c6034-4a5a-4e6e-b929-a75ba63a85c6","000","252",-7.47558,39.01114,"TZA",2.36601290810603,"TZA-000-252"
"57465dff-04ca-42c7-925e-f9d1cc8d4f8f","000","046",-1.91774,30.06662,"RWA",0.744878540919937,"RWA-000-046"
"577ac63e-c46e-401f-bc0b-f9368b6bfb1a","000","316",8.01492,-1.05262,"GHA",0.680090309407459,"GHA-000-316"
"5821d123-8bd7-4da3-8d88-4f04f90bf679","000","316",-7.06502,33.35383,"TZA",1.32401236812245,"TZA-000-316"
"5844b863-fa9f-463a-aadf-dfee3f6dac5c","L01","001",-2.56024,29.39179,"RWA",1.68677905768009,"RWA-L01-001"
"586119f3-6cc2-46f7-ab32-ef30e43600ff","000","162",-8.85628,34.93627,"TZA",0.0291121815835177,"TZA-000-162"
"588c070f-4828-47aa-a24d-b847e02f2b32","000","265",-7.03679,38.74775,"TZA",2.26345467490441,"TZA-000-265"
"58a4859b-c365-4003-957b-5016dfa51c48","000","294",8.09403,-0.16075,"GHA",2.47479831446581,"GHA-000-294"
"58ef458b-6f3d-4b9d-a9f1-ded9276c323e","L02","006",-1.49472,29.52106,"RWA",0,"RWA-L02-006"
"5919df92-3390-4e53-9d3d-2c49b8788bf8","000","076",-9.34511,33.4309,"TZA",0.414743436563916,"TZA-000-076"
"59432d19-65c2-41f0-9a48-d365c989f589","L07","002",-2.32388,29.97485,"RWA",0.557290333170196,"RWA-L07-002"
"59d78053-9470-4f17-9015-2a7b72cd0eff","000","268",-8.83465,33.78407,"TZA",0,"TZA-000-268"
"5a11e783-6fe0-4fc9-bed4-524be56b23da","L06","011",5.73387,-0.53594,"GHA",0,"GHA-L06-011"
"5a1b2706-f47d-4ade-804c-1b050e3d1257","000","068",-8.35578,36.06615,"TZA",2.42486946322601,"TZA-000-068"
"5a43034c-3736-4c34-a985-5f819eee4866","L01","010",10.58472,-0.86951,"GHA",0.0776324842227139,"GHA-L01-010"
"5a63870f-1a1b-4060-aa54-b659ae44c94d","L04","001",6.56685,-1.48138,"GHA",1.15833964151162,"GHA-L04-001"
"5a6bb591-64bf-4a86-ae98-0c920e1b769f","000","398",-8.63916,36.77483,"TZA",1.37576133918577,"TZA-000-398"
"5aa61ec1-f962-4a34-9250-5d98199e72c3","000","275",0.856,33.68034,"UGA",0,"UGA-000-275"
"5ae0b2a9-b9df-45db-a035-569a7d8d15d3","L03","011",0.23063,32.11293,"UGA",2.26238625418332,"UGA-L03-011"
"5aeea289-0ddb-4e01-bdda-69452e59b29d","000","387",-6.69553,38.68831,"TZA",0,"TZA-000-387"
"5b018b39-0526-4d82-92ff-06e5f6994d54","000","394",3.55766,31.33943,"UGA",1.62326841908027,"UGA-000-394"
"5b42dd5c-e967-4b63-ad78-b765c950479c","000","009",-8.38282,36.67445,"TZA",0,"TZA-000-009"
"5b6b2d1b-0199-4501-b80c-d43bd9fed93e","L10","007",-8.55264,34.87053,"TZA",1.29117805336712,"TZA-L10-007"
"5b8a8f5a-5a6d-4917-a963-3b2c1010cc01","000","383",5.06422,-2.81399,"GHA",0.682827102787067,"GHA-000-383"
"5b91e9fc-c024-46a7-b056-f322bb065423","000","364",5.16783,-2.38732,"GHA",3.13416788125295,"GHA-000-364"
"5bb7b758-69f7-46d6-bed9-0e57c4f6a9f0","000","012",-9.29186,33.35892,"TZA",1.86554734903454,"TZA-000-012"
"5c451e3f-d050-45ab-ba47-100dd6eb91fa","000","177",6.18183,0.89891,"GHA",0.598339254455143,"GHA-000-177"
"5c7b371f-0426-41d3-8db4-8ea8a5266d54","000","316",8.01492,-1.05262,"GHA",0.675224728110161,"GHA-000-316"
"5c84c882-1fa1-470a-bd93-ba96a3c23127","000","185",-6.77616,35.07691,"TZA",1.54104656573754,"TZA-000-185"
"5d0dc487-484a-4769-9b01-b0b56bb2c3e4","000","179",-8.17666,30.9619,"TZA",1.31658540757515,"TZA-000-179"
"5d7ce0b8-5dde-4dbe-b0ee-c88798c313bb","000","338",-8.81085,33.66652,"TZA",0.63109832437666,"TZA-000-338"
"5db4f465-9022-471a-a7ec-f4a054a80248","000","206",9.78107,-0.79073,"GHA",0,"GHA-000-206"
"5db6a295-0518-4261-b0a3-3b8ef3cd5765","L22","001",-8.13887,38.71129,"TZA",2.5816034714813,"TZA-L22-001"
"5dc5c369-6e87-45d5-bb18-baa0fc511205","L03","004",-7.95352,31.71146,"TZA",0,"TZA-L03-004"
"5e1b6bf9-cbf2-445e-9abd-2c64695f5322","000","157",-1.83586,29.92868,"RWA",0.0985353079065391,"RWA-000-157"
"5e56de4f-a407-42cc-abe2-acdb06f6ad5f","000","027",-7.74658,38.96672,"TZA",2.41199534327522,"TZA-000-027"
"5e8ae717-d2a1-4a95-b3de-9c49c4a1839d","L05","009",5.09252,-2.62294,"GHA",2.52086690884447,"GHA-L05-009"
"5ebbcd43-1270-4644-bfba-f4908f18ca44","000","362",8.29942,0.57882,"GHA",0.719173395921635,"GHA-000-362"
"5ebcd6b5-38c5-498e-bb20-10ad6f768163","000","130",-1.90103,29.53009,"RWA",0,"RWA-000-130"
"5ebd8fde-7f34-4c3a-a6db-f60ad30bc67d","000","155",-2.74668,29.50327,"RWA",0.182990855667826,"RWA-000-155"
"5eca8d98-921b-40f6-8545-468980c688c6","000","042",-1.2409,30.45077,"RWA",0.024953298500158,"RWA-000-042"
"5f0a26b6-a4d2-434d-91f6-634e19dde7e2","000","032",-7.08675,38.86242,"TZA",2.13210721074468,"TZA-000-032"
"5f9eb9c1-ed20-455a-aecc-17c26680ebbb","000","151",5.28498,-1.40309,"GHA",0.791802744035003,"GHA-000-151"
"5fe0d117-2dcb-43c5-a4a3-8128dc88e8c2","L06","011",5.73387,-0.53594,"GHA",0,"GHA-L06-011"
"5fed06a7-3ec5-4598-add0-19721b889099","L03","001",-7.97912,31.71047,"TZA",0,"TZA-L03-001"
"604da622-336a-44c7-bf06-16835d73417d","000","156",-9.11874,32.46664,"TZA",1.82869787772032,"TZA-000-156"
"6062c0fe-cb64-4af7-930e-663cfb0a19a3","000","315",10.70632,-0.28833,"GHA",0.0609969518892752,"GHA-000-315"
"60670827-f51a-4395-a4d5-56ad48c0953d","L04","003",-1.25151,29.81693,"UGA",0.627075547509122,"UGA-L04-003"
"607dea9b-46cc-4689-86c5-63d8611e61ba","L11","013",-10.03676,34.69643,"TZA",2.03622744010262,"TZA-L11-013"
"608398b9-f0c1-41de-8160-b4c96ab9e5c5","000","270",1.27083,34.74406,"UGA",0.329135116117151,"UGA-000-270"
"60a2b94e-cb72-4065-842e-71425539c18b","000","021",-2.0785,29.45976,"RWA",0,"RWA-000-021"
"60ed0602-0cb9-452d-84d9-7a111d65c34f","000","154",1.11569,32.88958,"UGA",2.76317985513519,"UGA-000-154"
"613eba3a-1d28-4999-a0be-e96c92f00801","L04","004",6.57386,-1.47271,"GHA",0.409458618695089,"GHA-L04-004"
"614db40d-da76-4d3f-b40d-8e9f3c3c8390","L06","009",1.86808,31.76779,"UGA",0,"UGA-L06-009"
"61981571-fa58-4efe-82b4-c8f3b615f591","000","175",3.55832,31.34999,"UGA",1.61539771165598,"UGA-000-175"
"61f8ce2e-bbf0-4fd3-bf77-97cfd1e0645e","000","174",-8.83724,33.6364,"TZA",0,"TZA-000-174"
"620d5790-94e0-4d9e-a53a-b4335513563f","000","226",8.58209,-0.37865,"GHA",0.142788319195349,"GHA-000-226"
"6224eea8-f3ef-43bd-92c9-d0f42a8f4826","000","210",7.29591,0.3281,"GHA",0,"GHA-000-210"
"624c817a-e447-4ab4-9999-a492167efc2e","000","228",-9.36594,32.85585,"TZA",1.39532034450682,"TZA-000-228"
"62857b78-5a92-4863-9bfb-810acb29f74d","000","064",-8.31148,35.39896,"TZA",1.86512492978813,"TZA-000-064"
"62c7cecd-6e89-429e-acf4-710a661b6bda","L01","009",-2.54314,29.42382,"RWA",0,"RWA-L01-009"
"62d2f78e-4dee-4ef9-8190-f9a1ccdc570e","000","267",-9.34501,32.99359,"TZA",0,"TZA-000-267"
"63195449-505a-4489-9538-d7388af8d8ea","000","054",-1.27345,30.52521,"RWA",0.52616047882903,"RWA-000-054"
"631a57e4-8e5c-45b9-b6cc-7ae10f994d93","000","091",6.44002,-1.68018,"GHA",0.730453465277891,"GHA-000-091"
"63215eec-1ca9-4896-bb27-544bb24f0871","000","173",10.49713,-0.02243,"GHA",0,"GHA-000-173"
"63335669-1d96-4f2d-93c3-087e61171764","000","070",1.27318,34.75179,"UGA",1.78554525266137,"UGA-000-070"
"633c1480-29e9-43e9-ab00-ec1308a0a09c","000","091",-2.26239,30.15125,"RWA",1.6508360051956,"RWA-000-091"
"63c2bc12-b21f-4d30-bfe5-79cfd4b13575","000","077",-2.16039,30.36914,"RWA",0,"RWA-000-077"
"63d1f2d5-9cff-4c2e-84f1-74f5c5ba1f9b","L11","008",-10.09775,34.65068,"TZA",1.12727334766034,"TZA-L11-008"
"63f648b6-26da-4c0a-a017-92bcd547827d","000","123",-7.6161,34.92639,"TZA",0.927415236366994,"TZA-000-123"
"6454b8e6-7edd-4989-9a15-62e5c984f4d1","L06","018",5.74048,-0.55441,"GHA",0.657554486826799,"GHA-L06-018"
"64a56fc9-6b96-4cd4-96b9-ffd8560e0417","L03","007",-7.90614,31.76169,"TZA",0.273099989140618,"TZA-L03-007"
"64cbe231-8bcd-45b6-839e-16f45733f33b","000","085",-2.30378,29.73293,"RWA",0.256419599492452,"RWA-000-085"
"65045c66-0b0a-4312-b70f-93cd3fc9b364","000","078",-9.57235,34.88102,"TZA",1.0903918247125,"TZA-000-078"
"65285842-b29f-40a2-9097-4add6bdf5818","000","319",3.61097,31.53505,"UGA",1.9245264196423,"UGA-000-319"
"655df260-0221-4ad4-b045-797883cd694e","L07","008",-2.25032,29.98244,"RWA",0.583062914416068,"RWA-L07-008"
"6567be80-287b-47cc-a693-0150640bad42","L02","014",1.0525,34.36016,"UGA",1.5866263658938,"UGA-L02-014"
"656a8dc1-8a3d-4a33-b61c-439caa57b20c","L03","008",7.7441,-0.90225,"GHA",1.06018689473824,"GHA-L03-008"
"661114f5-c4db-47d9-803e-ce8a91beb401","000","353",-6.52278,34.96684,"TZA",1.50948890138218,"TZA-000-353"
"66165b95-8dc7-4137-bb12-e3ee8750ec0f","000","247",1.01764,33.52491,"UGA",1.07463006025185,"UGA-000-247"
"66361a7c-01d9-4d38-bda1-ef4f1f83457a","L06","001",1.88103,31.76631,"UGA",0,"UGA-L06-001"
"6709d720-1a14-456c-906e-5146d87fc863","L10","010",-8.53273,34.87798,"TZA",0.875212277791807,"TZA-L10-010"
"672c4117-1a4a-412c-9935-d7f66255ce5c","000","087",-7.86846,33.6429,"TZA",2.14306966204758,"TZA-000-087"
"673a1250-3b09-4d1b-84f2-02eab25daf27","000","284",8.0248,-1.02383,"GHA",2.28927296431782,"GHA-000-284"
"67a78bf3-b86f-4465-afd1-b78e6c7be748","L01","003",10.55226,-0.82501,"GHA",0,"GHA-L01-003"
"67b7d62e-11cb-46b1-b6c4-13429a7a65a0","L06","017",5.69222,-0.50352,"GHA",0,"GHA-L06-017"
"67d38539-649b-4d65-bc84-c6bc279dfcf8","L02","006",9.88517,-0.88339,"GHA",0.0693147180559945,"GHA-L02-006"
"67d7cf8f-fa40-48a1-a066-17f6d737e475","000","203",-7.66103,38.06803,"TZA",0.037429947750237,"TZA-000-203"
"67e9dbee-60be-4d2e-b439-0cd0ef2ce475","L06","002",5.71197,-0.54259,"GHA",0,"GHA-L06-002"
"6845392e-0a80-42ae-9d29-33469d11a592","000","157",7.07374,-1.70902,"GHA",0.530509630230027,"GHA-000-157"
"68653ea1-5ccf-4a98-9bdf-2f162f2a981e","000","201",5.39722,-0.62334,"GHA",0.836638612727085,"GHA-000-201"
"686cbb93-fdac-4d55-9cde-38dc3b0d934f","000","323",3.5588,31.06702,"UGA",1.39259319461483,"UGA-000-323"
"687a417b-e650-435b-bd68-03613983000f","L11","005",-10.08213,34.6661,"TZA",1.49362657882304,"TZA-L11-005"
"68967abf-d0fb-4ceb-bd84-126a4374cdab","000","116",-7.67982,34.9304,"TZA",0,"TZA-000-116"
"689ea208-370e-424f-9bae-620438190ddd","L06","014",1.83957,31.75787,"UGA",0,"UGA-L06-014"
"68fe50cd-2a8d-45b6-85c3-9bbf26868605","000","121",-6.74914,36.40931,"TZA",0.978755822429013,"TZA-000-121"
"6939e15c-023a-46f3-b2ba-a058b5f25c9d","000","383",-8.82874,34.98938,"TZA",0,"TZA-000-383"
"694b5194-9c2b-4db3-811c-0667610f440c","000","079",6.09421,-2.0588,"GHA",1.02636044259485,"GHA-000-079"
"69cb7b2c-7877-4697-8fd0-31c2eb54fe84","000","268",6.1431,0.63901,"GHA",0.677547747506274,"GHA-000-268"
"6a1b0082-8aaa-4b12-854b-9f65e2789b79","000","210",-6.47334,36.3836,"TZA",0,"TZA-000-210"
"6a216a64-7649-4117-990a-7ee5ae6ecbd9","000","394",7.75386,-0.35787,"GHA",0.597201736452337,"GHA-000-394"
"6a79ed68-56a8-4815-b4b4-9dff27b5444b","000","209",-8.34132,38.56881,"TZA",1.74832189312638,"TZA-000-209"
"6a895dbd-89fd-427f-983b-a5d90538e384","L01","004",-2.55066,29.46911,"RWA",0.255847970309449,"RWA-L01-004"
"6ae5395d-0d73-4fa6-a914-2ec979563b2b","000","050",-8.40822,36.02075,"TZA",1.22671729378625,"TZA-000-050"
"6af0fb20-fe2a-4c77-9caa-0c1b4a841ea6","L10","008",-8.56562,34.82143,"TZA",1.44976453573359,"TZA-L10-008"
"6b09e10e-f04f-4ffd-97c6-9344ccf69277","000","043",-9.52829,33.48235,"TZA",0.716029049301544,"TZA-000-043"
"6bbeb13b-342a-4877-9cf1-961c8d76cd28","000","308",-8.21136,34.93496,"TZA",1.7899321590715,"TZA-000-308"
"6bd427d3-98ee-4181-bf13-def310241630","000","059",-2.31115,29.04502,"RWA",0.292087027749491,"RWA-000-059"
"6c07b6fc-7352-41d1-95b2-4c0249375db2","000","320",-7.16588,38.88182,"TZA",1.86340051257013,"TZA-000-320"
"6c0d37b0-6e41-4aef-9c20-d632f1e787a8","000","346",1.93766,32.20115,"UGA",0.63568789600511,"UGA-000-346"
"6c1465c4-ff90-4ce6-8021-494d7a8ff204","000","343",-7.08493,38.19616,"TZA",2.61745562238539,"TZA-000-343"
"6c313576-f4a3-4ad3-a57b-69947d3d2268","000","084",5.91465,-1.64295,"GHA",1.04867368172601,"GHA-000-084"
"6c3e5b2b-4f2d-4c2c-985c-414161d9f7cc","000","356",-6.55928,38.98936,"TZA",2.01289102885,"TZA-000-356"
"6c644b89-288f-468c-9015-fd31f15a13b7","000","239",-7.58882,31.08279,"TZA",0.482430437669722,"TZA-000-239"
"6c90705a-6172-448a-891a-9547729b05f7","L06","002",-1.94509,29.76377,"RWA",0.269858701031602,"RWA-L06-002"
"6c92a881-8d99-4b3d-86c4-432b270e7b89","000","094",-9.89783,35.48745,"TZA",1.79120531663069,"TZA-000-094"
"6c9b987f-ae85-40d9-b26b-ca98660c78ff","L04","009",6.57957,-1.53265,"GHA",1.65272255765215,"GHA-L04-009"
"6ceb7797-da0b-4a5e-9c29-6030590ca7e8","000","172",-7.77104,35.12319,"TZA",1.61870543836259,"TZA-000-172"
"6d4caf06-61f2-4ccc-a74c-b9d1177aeb35","000","189",10.97557,-0.28205,"GHA",0,"GHA-000-189"
"6db02519-437a-4da0-82e0-3045015ebddd","000","117",-1.68738,29.76316,"RWA",0.304984759446376,"RWA-000-117"
"6dc5f56c-2d8f-4e2e-b5f9-aa8e1f2ffa42","000","004",-2.48877,29.22188,"RWA",2.09375231052942,"RWA-000-004"
"6ddada46-275b-42ff-9bc9-e6356d047047","000","242",1.14305,34.15358,"UGA",1.96879663733849,"UGA-000-242"
"6e1ddf1a-78a1-48b9-adee-7a1df6e29234","000","216",0.62765,33.49805,"UGA",2.28609994761971,"UGA-000-216"
"6ea391c5-1ea2-4b22-bf6c-c8372beb9bd4","000","357",7.00128,-1.70944,"GHA",0.837771612639852,"GHA-000-357"
"6eefde19-d954-4d4f-9a41-a843930afed5","000","323",-8.15767,36.38192,"TZA",2.7141240817609,"TZA-000-323"
"6f11ddf3-85c7-4234-865a-6a3595851b57","000","014",-9.2618,34.778,"TZA",0,"TZA-000-014"
"6f3eeaeb-4380-4ac3-b991-f3a3bc88049e","000","096",-2.6501,29.00469,"RWA",1.02179642497055,"RWA-000-096"
"6f49034f-1dec-4cda-8666-3cd80e38e616","000","342",-9.90703,34.65308,"TZA",2.64347056547094,"TZA-000-342"
"6f4f4058-aebe-4430-9cdd-fb9805490fa3","000","018",-1.99575,29.43646,"RWA",0.240783247392049,"RWA-000-018"
"6f71079c-16b1-4ef9-b5e5-6ebdc5c8d068","L03","007",-7.90614,31.76169,"TZA",0,"TZA-L03-007"
"6f99a519-c90a-4f56-91fa-18a5147a56e0","L18","004",-7.53917,36.47978,"TZA",1.66360951300416,"TZA-L18-004"
"6fb146cb-d29a-4f26-9b9c-414ea993a1a0","L01","003",-2.60533,29.47048,"RWA",0,"RWA-L01-003"
"7009b991-b87b-4a9b-ab0d-962674bafca8","000","123",6.45797,-1.58839,"GHA",0.354891356446692,"GHA-000-123"
"7009d2c9-834c-43bb-aee1-4236bb2b1db7","000","253",6.1617,0.37079,"GHA",0.288935735239523,"GHA-000-253"
"7075b8c9-14b6-41e2-8df0-f9087703a0aa","000","005",-2.08626,29.32682,"RWA",0.631324384435566,"RWA-000-005"
"709958d9-d059-40af-997f-75a6f4ea582f","L10","001",-8.52961,34.87057,"TZA",1.7821910681784,"TZA-L10-001"
"70a63e5b-751e-45fa-82c4-b74bbee22612","000","154",-8.74823,34.74998,"TZA",0.846823698690931,"TZA-000-154"
"70bd0c17-e845-41bf-b025-eb9ca56ae3dd","L19","003",-8.13451,36.49421,"TZA",0.885803234695583,"TZA-L19-003"
"71581fc7-b1be-4042-a04f-ad0eb7929c2e","L18","001",-7.56403,36.42006,"TZA",1.42034950407838,"TZA-L18-001"
"717b11d9-5923-4b0f-8af1-5346aaa840ef","000","043",8.54591,-0.5455,"GHA",0.54868486310397,"GHA-000-043"
"71af632f-2872-454f-a8b0-1cc007fc474f","000","090",5.87939,-0.93412,"GHA",1.39960792959476,"GHA-000-090"
"71c1791d-2aae-449e-abfc-619d15797fe2","000","126",-7.4167,35.78046,"TZA",0,"TZA-000-126"
"71eb6de8-1115-403b-b8e5-b7c58fb2ed15","L03","002",-1.97256,30.66512,"RWA",0.639142309198507,"RWA-L03-002"
"723152b4-f354-45df-aca0-6c834f994e69","000","381",-7.18039,36.81653,"TZA",1.82938808569029,"TZA-000-381"
"72aa5522-54ff-4e3f-94c4-37aa6d771255","000","400",-9.23186,35.90522,"TZA",2.29328361008863,"TZA-000-400"
"73197984-c874-4863-a61f-646709ee0d9f","000","078",6.56583,-0.94177,"GHA",2.55732154412948,"GHA-000-078"
"732a25a9-c9fa-434a-ad5f-60f0a4b86059","L01","008",10.59456,-0.80297,"GHA",0.0263395928612779,"GHA-L01-008"
"7376acfa-266c-4723-b9c3-4b48951981fa","000","147",-6.78758,37.71189,"TZA",1.24076247078059,"TZA-000-147"
"738e2fba-4d08-48e1-940d-bcbf4d61f97d","000","045",-1.09599,30.39399,"RWA",0.0457477139169564,"RWA-000-045"
"73a1f08c-6b83-4e23-b318-b8a1a5f5f08f","L01","004",-2.55071,29.46934,"RWA",0.221761381301371,"RWA-L01-004"
"73f78eb9-78f7-4040-9277-425e8d78adf5","000","161",-8.4048,38.60529,"TZA",1.98150762996203,"TZA-000-161"
"746782f9-a616-41e3-afa0-278bce3d1dce","000","259",-8.93519,36.78608,"TZA",1.02375999872321,"TZA-000-259"
"74898ca3-16b1-45a1-a54e-0067d28445bf","000","003",9.17299,-1.10358,"GHA",0.619731278326099,"GHA-000-003"
"7490ec84-a5e0-497f-9efb-6fbaa0af6c80","000","110",7.33004,-2.36246,"GHA",1.69680511067466,"GHA-000-110"
"74a758d0-5c28-4ec5-8954-97ae057b137d","000","163",-2.57364,29.62639,"RWA",0.415787571105683,"RWA-000-163"
"74c35d53-c86f-49e8-996f-e2ee5881755e","L02","008",9.87377,-0.84826,"GHA",0,"GHA-L02-008"
"75039fa2-617b-4e0a-9a15-7e4120aaeff5","L06","006",1.8618,31.71686,"UGA",2.47631891316415,"UGA-L06-006"
"752932ca-88f0-4c0b-b476-1d5b01b166e0","000","290",1.05483,33.80114,"UGA",1.1682333946797,"UGA-000-290"
"759745b5-c662-4f2f-9ae6-20f7f7b86533","000","134",-7.76966,31.4713,"TZA",0,"TZA-000-134"
